info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/zhanjiang/95721071.html?s=01&t=0,3-5千/月,食品检验员,湛江,湛江市洋盛冷冻食品有限公司,07-30
https://jobs.51job.com/shanghai-mhq/101068409.html?s=01&t=0,5.5-6千/月,食品检验员,上海,上海鑫沣餐饮管理有限公司,07-30
https://jobs.51job.com/langfang/104605245.html?s=01&t=0,3-4.5千/月,食品检验员,异地,北京百花蜂业科技发展股份公司,07-29
https://jobs.51job.com/huizhou/88236951.html?s=01&t=0,3-4.5千/月,食品检验员,惠州,广东煌粮实业有限公司,07-29
https://jobs.51job.com/shenyang/102522257.html?s=01&t=0,3-4.5千/月,旺旺公司食品检验员,沈阳,沈阳市万众和劳务派遣有限公司,07-29
https://jobs.51job.com/guangzhou-pyq/87683753.html?s=01&t=0,3-4.5千/月,农残检测食品检验员,广州,广州市青麦源餐饮管理服务有限公司,07-29
https://jobs.51job.com/guangzhou-byq/97793254.html?s=01&t=0,2.8-3.5千/月,食品检验员,广州,中慈保健品科技开发有限公司,07-29
https://jobs.51job.com/guangzhou-zc/104011498.html?s=01&t=0,3-4.5千/月,食品检验员/质检员,广州,广州市嘉宝饮食管理服务有限公司,07-29
https://jobs.51job.com/nanjing/51027268.html?s=01&t=0,3-4.5千/月,食品检验员（微生物）,南京,南京金阳光乳品有限公司,07-29
https://jobs.51job.com/shanghai-fxq/101891295.html?s=01&t=0,6-8千/月,食品检验员,上海,上海冠生园食品有限公司,07-29
https://jobs.51job.com/hefei/94569188.html?s=01&t=0,2万以下/年,食品检验员,合肥,合肥雄力食品有限公司,07-29
https://jobs.51job.com/suzhou/96942024.html?s=01&t=0,3.5-4千/月,食品检验员（代招）,苏州,诺瑞沃（苏州）食品有限公司,07-28
https://jobs.51job.com/wuhan-hpq/85574208.html?s=01&t=0,3-5千/月,食品检验员,武汉,湖北洁源检测有限公司,07-28
https://jobs.51job.com/guangzhou/99242789.html?s=01&t=0,3-4千/月,食品检验员,异地,瑞吉曼（广州）生物科技有限公司,07-28
https://jobs.51job.com/nanjing-jnq/99835180.html?s=01&t=0,3-4.5千/月,食品检验员,异地,南京泓惠贸易有限公司,07-28
https://jobs.51job.com/suzhou/95353846.html?s=01&t=0,4.5-6千/月,食品检验员（品控）,苏州,昆山市顶丰食品有限公司,07-28
https://jobs.51job.com/dongguan-hj/104854785.html?s=01&t=0,4.5-6千/月,食品检验员,东莞,东莞市尚纯食品有限公司,07-28
https://jobs.51job.com/kunshan/104851070.html?s=01&t=0,4-6千/月,食品检验员,昆山,昆山泰吉食品企业有限公司,07-28
https://jobs.51job.com/shenzhen-gmxq/100136853.html?s=01&t=0,3-4.5千/月,食品检验员,深圳,深圳市太清凉茶甜品有限公司,07-28
https://jobs.51job.com/nanchong/103225135.html?s=01&t=0,2.7-3.5千/月,食品检验员,异地,四川新天太乳业有限公司,07-28
